Origin,Dest,Reporting_Airline,avg_delay,rank,origin_lat,origin_lng,destination_lat,destination_lng
JFK,SEA,AA,16.894645941278064,2.0,40.6413,-73.7781,47.4502,-122.3088
JFK,SEA,DL,13.824385939108693,1.0,40.6413,-73.7781,47.4502,-122.3088
JFK,SFO,AA,15.18764489294968,1.0,40.6413,-73.7781,37.6213,-122.379
JFK,SFO,DL,16.320367172589293,2.0,40.6413,-73.7781,37.6213,-122.379
JFK,SFO,UA,19.2960413080895,3.0,40.6413,-73.7781,37.6213,-122.379
JFK,SLC,DL,11.28192961644919,1.0,40.6413,-73.7781,40.7899,-111.9791
JFK,TPA,DL,15.97250244061178,1.0,40.6413,-73.7781,27.9755,-82.5333
LAS,ATL,DL,11.643356159645846,1.0,36.0801,-115.1523,33.6407,-84.4277
LAS,AUS,AA,24.68010752688172,2.0,36.0801,-115.1523,30.1945,-97.6699
LAS,AUS,DL,24.76957494407159,3.0,36.0801,-115.1523,30.1945,-97.6699
LAS,AUS,UA,0.0,1.0,36.0801,-115.1523,30.1945,-97.6699
LAS,BNA,DL,0.0,1.0,36.0801,-115.1523,36.1263,-86.6782
LAS,BOS,DL,16.214939024390244,2.0,36.0801,-115.1523,42.3656,-71.0052
LAS,BOS,UA,1.2,1.0,36.0801,-115.1523,42.3656,-71.0052
LAS,CLT,AA,16.850082203041513,1.0,36.0801,-115.1523,35.214,-80.9431
LAS,DCA,AA,22.008993816750984,1.0,36.0801,-115.1523,38.8512,-77.0377
LAS,DEN,UA,13.984182618855035,1.0,36.0801,-115.1523,39.8561,-104.6737
LAS,DFW,AA,20.00463774673378,1.0,36.0801,-115.1523,32.8998,-97.0403
LAS,DTW,DL,8.41453810131971,2.0,36.0801,-115.1523,42.2121,-83.3534
LAS,DTW,UA,0.0,1.0,36.0801,-115.1523,42.2121,-83.3534
LAS,EWR,UA,18.31201754385965,1.0,36.0801,-115.1523,40.6895,-74.1745
LAS,IAH,UA,11.392613741020446,1.0,36.0801,-115.1523,29.9902,-95.3414
LAS,JFK,AA,13.36625,1.0,36.0801,-115.1523,40.6413,-73.7781
LAS,JFK,DL,13.989171493326618,2.0,36.0801,-115.1523,40.6413,-73.7781
LAS,LAX,AA,18.29370150616157,3.0,36.0801,-115.1523,33.9416,-118.4085
LAS,LAX,DL,13.687729196050777,2.0,36.0801,-115.1523,33.9416,-118.4085
LAS,LAX,UA,10.427326440177252,1.0,36.0801,-115.1523,33.9416,-118.4085
LAS,MCO,DL,2.625,2.0,36.0801,-115.1523,28.4312,-81.3081
LAS,MCO,UA,0.0,1.0,36.0801,-115.1523,28.4312,-81.3081
LAS,MIA,AA,20.42982815057283,1.0,36.0801,-115.1523,25.7959,-80.2906
LAS,ORD,AA,17.535059060065343,2.0,36.0801,-115.1523,41.9742,-87.9073
LAS,ORD,UA,13.00021572645885,1.0,36.0801,-115.1523,41.9742,-87.9073
LAS,PHL,AA,16.634724857685008,1.0,36.0801,-115.1523,39.8719,-75.2411
LAS,PHX,AA,14.717669947356374,1.0,36.0801,-115.1523,33.4342,-112.0116
LAS,PHX,UA,19.0,2.0,36.0801,-115.1523,33.4342,-112.0116
LAS,SAN,DL,13.571428571428571,1.0,36.0801,-115.1523,32.7338,-117.1973
LAS,SEA,DL,10.338565022421523,2.0,36.0801,-115.1523,47.4502,-122.3088
LAS,SEA,UA,0.0,1.0,36.0801,-115.1523,47.4502,-122.3088
LAS,SFO,AA,0.4,2.0,36.0801,-115.1523,37.6213,-122.379
LAS,SFO,DL,0.0,1.0,36.0801,-115.1523,37.6213,-122.379
LAS,SFO,UA,18.06708544737054,3.0,36.0801,-115.1523,37.6213,-122.379
LAS,SLC,DL,9.721453287197232,1.0,36.0801,-115.1523,40.7899,-111.9791
LAX,ATL,AA,12.877557160048134,3.0,33.9416,-118.4085,33.6407,-84.4277
LAX,ATL,DL,12.141110493608853,2.0,33.9416,-118.4085,33.6407,-84.4277
LAX,ATL,UA,0.0,1.0,33.9416,-118.4085,33.6407,-84.4277
LAX,AUS,AA,17.26649395509499,3.0,33.9416,-118.4085,30.1945,-97.6699
LAX,AUS,DL,12.79912330855727,2.0,33.9416,-118.4085,30.1945,-97.6699
LAX,AUS,UA,11.879073756432248,1.0,33.9416,-118.4085,30.1945,-97.6699
LAX,BNA,AA,16.765113592606856,2.0,33.9416,-118.4085,36.1263,-86.6782
LAX,BNA,DL,8.71312662996233,1.0,33.9416,-118.4085,36.1263,-86.6782
LAX,BOS,AA,12.823681936041488,2.0,33.9416,-118.4085,42.3656,-71.0052
LAX,BOS,DL,13.967255407819012,3.0,33.9416,-118.4085,42.3656,-71.0052
LAX,BOS,UA,9.074302575107296,1.0,33.9416,-118.4085,42.3656,-71.0052
LAX,BWI,UA,5.11608623548922,1.0,33.9416,-118.4085,39.1754,-76.6684
LAX,CLT,AA,13.688672807915388,1.0,33.9416,-118.4085,35.214,-80.9431
LAX,DCA,AA,9.72387851769295,2.0,33.9416,-118.4085,38.8512,-77.0377
LAX,DCA,DL,7.514460511679644,1.0,33.9416,-118.4085,38.8512,-77.0377
LAX,DEN,AA,11.89010989010989,2.0,33.9416,-118.4085,39.8561,-104.6737
LAX,DEN,DL,12.949343724364232,3.0,33.9416,-118.4085,39.8561,-104.6737
LAX,DEN,UA,10.030537573881228,1.0,33.9416,-118.4085,39.8561,-104.6737
LAX,DFW,AA,16.203812751535693,3.0,33.9416,-118.4085,32.8998,-97.0403
LAX,DFW,DL,12.971811713191023,2.0,33.9416,-118.4085,32.8998,-97.0403
LAX,DFW,UA,9.934065934065934,1.0,33.9416,-118.4085,32.8998,-97.0403
LAX,DTW,AA,0.0,1.0,33.9416,-118.4085,42.2121,-83.3534
LAX,DTW,DL,8.641158324211364,2.0,33.9416,-118.4085,42.2121,-83.3534
LAX,EWR,UA,15.86201896937111,1.0,33.9416,-118.4085,40.6895,-74.1745
LAX,IAH,AA,15.599647266313934,2.0,33.9416,-118.4085,29.9902,-95.3414
LAX,IAH,DL,16.131017369727047,3.0,33.9416,-118.4085,29.9902,-95.3414
LAX,IAH,UA,8.051209627901265,1.0,33.9416,-118.4085,29.9902,-95.3414
LAX,JFK,AA,17.47059820369429,2.0,33.9416,-118.4085,40.6413,-73.7781
LAX,JFK,DL,17.903673521359902,3.0,33.9416,-118.4085,40.6413,-73.7781
LAX,JFK,UA,12.99151103565365,1.0,33.9416,-118.4085,40.6413,-73.7781
LAX,LAS,AA,16.73024740622506,3.0,33.9416,-118.4085,36.0801,-115.1523
LAX,LAS,DL,11.822375846501128,2.0,33.9416,-118.4085,36.0801,-115.1523
LAX,LAS,UA,10.126350051782808,1.0,33.9416,-118.4085,36.0801,-115.1523
LAX,MCO,AA,13.19112549110238,3.0,33.9416,-118.4085,28.4312,-81.3081
LAX,MCO,DL,12.248579789981063,2.0,33.9416,-118.4085,28.4312,-81.3081
LAX,MCO,UA,5.898892773892774,1.0,33.9416,-118.4085,28.4312,-81.3081
LAX,MIA,AA,15.549955062911923,2.0,33.9416,-118.4085,25.7959,-80.2906
LAX,MIA,DL,12.767012687427911,1.0,33.9416,-118.4085,25.7959,-80.2906
LAX,ORD,AA,16.87713378324732,2.0,33.9416,-118.4085,41.9742,-87.9073
LAX,ORD,UA,10.94351088237118,1.0,33.9416,-118.4085,41.9742,-87.9073
LAX,PHL,AA,15.105080939459157,1.0,33.9416,-118.4085,39.8719,-75.2411
LAX,PHX,AA,16.43158420789605,3.0,33.9416,-118.4085,33.4342,-112.0116
LAX,PHX,DL,2.142857142857143,1.0,33.9416,-118.4085,33.4342,-112.0116
LAX,PHX,UA,8.8864522417154,2.0,33.9416,-118.4085,33.4342,-112.0116
LAX,SAN,DL,10.434869739478955,2.0,33.9416,-118.4085,32.7338,-117.1973
LAX,SAN,UA,5.958333333333333,1.0,33.9416,-118.4085,32.7338,-117.1973
LAX,SEA,AA,3.6597938144329896,1.0,33.9416,-118.4085,47.4502,-122.3088
LAX,SEA,DL,7.724848291280741,2.0,33.9416,-118.4085,47.4502,-122.3088
LAX,SEA,UA,10.628865979381445,3.0,33.9416,-118.4085,47.4502,-122.3088
LAX,SFO,AA,25.858312020460357,3.0,33.9416,-118.4085,37.6213,-122.379
LAX,SFO,DL,15.66207556193209,2.0,33.9416,-118.4085,37.6213,-122.379
LAX,SFO,UA,12.641957186544342,1.0,33.9416,-118.4085,37.6213,-122.379
LAX,SLC,DL,7.086680263570756,2.0,33.9416,-118.4085,40.7899,-111.9791
LAX,SLC,UA,4.0,1.0,33.9416,-118.4085,40.7899,-111.9791
LAX,TPA,AA,12.411057692307692,3.0,33.9416,-118.4085,27.9755,-82.5333
LAX,TPA,DL,11.20958795562599,2.0,33.9416,-118.4085,27.9755,-82.5333
LAX,TPA,UA,6.6841121495327105,1.0,33.9416,-118.4085,27.9755,-82.5333
MCO,ATL,DL,15.507719888775062,1.0,28.4312,-81.3081,33.6407,-84.4277
MCO,AUS,AA,24.96233230134159,2.0,28.4312,-81.3081,30.1945,-97.6699
MCO,AUS,DL,20.739910313901344,1.0,28.4312,-81.3081,30.1945,-97.6699
MCO,BOS,DL,16.52328159645233,1.0,28.4312,-81.3081,42.3656,-71.0052
MCO,CLT,AA,17.3242159995667,1.0,28.4312,-81.3081,35.214,-80.9431
MCO,DCA,AA,21.127158189454036,2.0,28.4312,-81.3081,38.8512,-77.0377
MCO,DCA,DL,17.44489247311828,1.0,28.4312,-81.3081,38.8512,-77.0377
MCO,DEN,UA,14.757141010727672,1.0,28.4312,-81.3081,39.8561,-104.6737
MCO,DFW,AA,20.04602484080449,1.0,28.4312,-81.3081,32.8998,-97.0403
MCO,DTW,DL,15.530262143407864,1.0,28.4312,-81.3081,42.2121,-83.3534
MCO,EWR,UA,22.199605522682447,1.0,28.4312,-81.3081,40.6895,-74.1745
MCO,IAH,UA,15.618448260361411,1.0,28.4312,-81.3081,29.9902,-95.3414
MCO,JFK,AA,15.131799163179917,1.0,28.4312,-81.3081,40.6413,-73.7781
MCO,JFK,DL,18.36706930925296,2.0,28.4312,-81.3081,40.6413,-73.7781
MCO,LAS,DL,9.0,1.0,28.4312,-81.3081,36.0801,-115.1523
MCO,LAS,UA,14.2,2.0,28.4312,-81.3081,36.0801,-115.1523
MCO,LAX,AA,19.392107085160397,3.0,28.4312,-81.3081,33.9416,-118.4085
MCO,LAX,DL,13.369397217928904,2.0,28.4312,-81.3081,33.9416,-118.4085
MCO,LAX,UA,11.368528214077951,1.0,28.4312,-81.3081,33.9416,-118.4085
MCO,MIA,AA,18.357902511078287,2.0,28.4312,-81.3081,25.7959,-80.2906
MCO,MIA,DL,17.671668137687554,1.0,28.4312,-81.3081,25.7959,-80.2906
MCO,ORD,AA,19.095407326407873,2.0,28.4312,-81.3081,41.9742,-87.9073
MCO,ORD,UA,15.951859099804306,1.0,28.4312,-81.3081,41.9742,-87.9073
MCO,PHL,AA,20.232328482328484,1.0,28.4312,-81.3081,39.8719,-75.2411
MCO,PHX,AA,17.876832151300235,1.0,28.4312,-81.3081,33.4342,-112.0116
MCO,SEA,DL,14.016891891891891,1.0,28.4312,-81.3081,47.4502,-122.3088
MCO,SFO,UA,13.234904096613782,1.0,28.4312,-81.3081,37.6213,-122.379
MCO,SLC,DL,12.486253196930946,1.0,28.4312,-81.3081,40.7899,-111.9791
MIA,ATL,AA,22.754561506768688,2.0,25.7959,-80.2906,33.6407,-84.4277
MIA,ATL,DL,16.014374196564216,1.0,25.7959,-80.2906,33.6407,-84.4277
MIA,AUS,AA,21.711892797319933,1.0,25.7959,-80.2906,30.1945,-97.6699
MIA,BNA,AA,25.251294697903823,1.0,25.7959,-80.2906,36.1263,-86.6782
MIA,BOS,AA,17.715757949440675,1.0,25.7959,-80.2906,42.3656,-71.0052
MIA,BOS,DL,28.684889118102113,2.0,25.7959,-80.2906,42.3656,-71.0052
MIA,BWI,AA,17.675084175084177,1.0,25.7959,-80.2906,39.1754,-76.6684
MIA,CLT,AA,18.07832187857961,1.0,25.7959,-80.2906,35.214,-80.9431
MIA,DCA,AA,16.809656798858065,2.0,25.7959,-80.2906,38.8512,-77.0377
MIA,DCA,DL,14.057416267942584,1.0,25.7959,-80.2906,38.8512,-77.0377
MIA,DEN,AA,18.27886546184739,1.0,25.7959,-80.2906,39.8561,-104.6737
MIA,DEN,UA,21.366266132621273,2.0,25.7959,-80.2906,39.8561,-104.6737
MIA,DFW,AA,21.28654617370763,1.0,25.7959,-80.2906,32.8998,-97.0403
MIA,DTW,AA,17.99813432835821,2.0,25.7959,-80.2906,42.2121,-83.3534
MIA,DTW,DL,17.1580069277911,1.0,25.7959,-80.2906,42.2121,-83.3534
MIA,EWR,AA,24.94693609331362,1.0,25.7959,-80.2906,40.6895,-74.1745
MIA,EWR,UA,24.971417109617892,2.0,25.7959,-80.2906,40.6895,-74.1745
MIA,IAH,AA,20.81528871391076,2.0,25.7959,-80.2906,29.9902,-95.3414
MIA,IAH,UA,17.1915857605178,1.0,25.7959,-80.2906,29.9902,-95.3414
MIA,JFK,AA,21.264411935110083,1.0,25.7959,-80.2906,40.6413,-73.7781
MIA,JFK,DL,22.7402327514547,2.0,25.7959,-80.2906,40.6413,-73.7781
MIA,LAS,AA,20.95381485249237,1.0,25.7959,-80.2906,36.0801,-115.1523
MIA,LAX,AA,21.21080555970707,2.0,25.7959,-80.2906,33.9416,-118.4085
MIA,LAX,DL,10.097365406643757,1.0,25.7959,-80.2906,33.9416,-118.4085
MIA,MCO,AA,18.21197136320023,1.0,25.7959,-80.2906,28.4312,-81.3081
MIA,MCO,DL,22.69465311533363,2.0,25.7959,-80.2906,28.4312,-81.3081
MIA,ORD,AA,16.841763761947952,1.0,25.7959,-80.2906,41.9742,-87.9073
MIA,ORD,UA,21.233796296296298,2.0,25.7959,-80.2906,41.9742,-87.9073
MIA,PHL,AA,20.971613459879205,1.0,25.7959,-80.2906,39.8719,-75.2411
MIA,PHX,AA,19.483708891595615,1.0,25.7959,-80.2906,33.4342,-112.0116
MIA,SAN,AA,25.947951807228915,1.0,25.7959,-80.2906,32.7338,-117.1973
MIA,SEA,AA,25.71979434447301,1.0,25.7959,-80.2906,47.4502,-122.3088
MIA,SEA,DL,27.076923076923077,2.0,25.7959,-80.2906,47.4502,-122.3088
MIA,SFO,AA,23.43289497387858,2.0,25.7959,-80.2906,37.6213,-122.379
MIA,SFO,UA,22.576872536136666,1.0,25.7959,-80.2906,37.6213,-122.379
MIA,SLC,AA,14.731854838709678,1.0,25.7959,-80.2906,40.7899,-111.9791
MIA,SLC,DL,18.768796992481203,2.0,25.7959,-80.2906,40.7899,-111.9791
MIA,TPA,AA,20.60730876432332,1.0,25.7959,-80.2906,27.9755,-82.5333
ORD,ATL,AA,24.950316856780734,3.0,41.9742,-87.9073,33.6407,-84.4277
ORD,ATL,DL,17.59831828520229,2.0,41.9742,-87.9073,33.6407,-84.4277
ORD,ATL,UA,12.519177540529853,1.0,41.9742,-87.9073,33.6407,-84.4277
ORD,AUS,AA,17.0944156591825,2.0,41.9742,-87.9073,30.1945,-97.6699
ORD,AUS,UA,14.811971480683138,1.0,41.9742,-87.9073,30.1945,-97.6699
ORD,BNA,AA,25.067275747508305,2.0,41.9742,-87.9073,36.1263,-86.6782
ORD,BNA,UA,13.153846153846152,1.0,41.9742,-87.9073,36.1263,-86.6782
ORD,BOS,AA,19.493647234678622,2.0,41.9742,-87.9073,42.3656,-71.0052
ORD,BOS,DL,23.322966507177032,3.0,41.9742,-87.9073,42.3656,-71.0052
ORD,BOS,UA,15.397808031509546,1.0,41.9742,-87.9073,42.3656,-71.0052
ORD,BWI,AA,24.82880434782609,2.0,41.9742,-87.9073,39.1754,-76.6684
ORD,BWI,UA,15.198228754475222,1.0,41.9742,-87.9073,39.1754,-76.6684
ORD,CLT,AA,16.700371651928744,1.0,41.9742,-87.9073,35.214,-80.9431
ORD,CLT,UA,16.704545454545453,2.0,41.9742,-87.9073,35.214,-80.9431
ORD,DCA,AA,20.233321286591977,2.0,41.9742,-87.9073,38.8512,-77.0377
ORD,DCA,UA,15.000541879547916,1.0,41.9742,-87.9073,38.8512,-77.0377
ORD,DEN,AA,17.459728802483255,2.0,41.9742,-87.9073,39.8561,-104.6737
ORD,DEN,UA,15.051285006338595,1.0,41.9742,-87.9073,39.8561,-104.6737
ORD,DFW,AA,21.062459595206125,2.0,41.9742,-87.9073,32.8998,-97.0403
ORD,DFW,UA,17.292108229988727,1.0,41.9742,-87.9073,32.8998,-97.0403
ORD,DTW,AA,25.5463687150838,3.0,41.9742,-87.9073,42.2121,-83.3534
ORD,DTW,DL,15.260809087747768,2.0,41.9742,-87.9073,42.2121,-83.3534
ORD,DTW,UA,15.062374245472837,1.0,41.9742,-87.9073,42.2121,-83.3534
ORD,EWR,AA,27.877347888906726,2.0,41.9742,-87.9073,40.6895,-74.1745
ORD,EWR,UA,21.919781272901517,1.0,41.9742,-87.9073,40.6895,-74.1745
ORD,IAH,AA,19.94267515923567,2.0,41.9742,-87.9073,29.9902,-95.3414
ORD,IAH,UA,14.676686863933172,1.0,41.9742,-87.9073,29.9902,-95.3414
ORD,JFK,AA,22.619003115264796,2.0,41.9742,-87.9073,40.6413,-73.7781
ORD,JFK,DL,18.0,1.0,41.9742,-87.9073,40.6413,-73.7781
ORD,LAS,AA,18.094349079062773,2.0,41.9742,-87.9073,36.0801,-115.1523
ORD,LAS,UA,13.317455208668598,1.0,41.9742,-87.9073,36.0801,-115.1523
ORD,LAX,AA,18.676795032697008,2.0,41.9742,-87.9073,33.9416,-118.4085
ORD,LAX,UA,15.24706536513036,1.0,41.9742,-87.9073,33.9416,-118.4085
ORD,MCO,AA,17.047996718173117,2.0,41.9742,-87.9073,28.4312,-81.3081
ORD,MCO,UA,14.333853506290842,1.0,41.9742,-87.9073,28.4312,-81.3081
ORD,MIA,AA,17.112484289903644,2.0,41.9742,-87.9073,25.7959,-80.2906
ORD,MIA,UA,14.443337195828503,1.0,41.9742,-87.9073,25.7959,-80.2906
ORD,PHL,AA,23.04934429873305,2.0,41.9742,-87.9073,39.8719,-75.2411
ORD,PHL,UA,16.39691667686284,1.0,41.9742,-87.9073,39.8719,-75.2411
ORD,PHX,AA,18.610558048233315,2.0,41.9742,-87.9073,33.4342,-112.0116
ORD,PHX,UA,12.73807083475686,1.0,41.9742,-87.9073,33.4342,-112.0116
ORD,SAN,AA,22.34740434704509,2.0,41.9742,-87.9073,32.7338,-117.1973
ORD,SAN,UA,12.79904064630144,1.0,41.9742,-87.9073,32.7338,-117.1973
ORD,SEA,AA,16.722680412371133,3.0,41.9742,-87.9073,47.4502,-122.3088
ORD,SEA,DL,14.549062363715656,2.0,41.9742,-87.9073,47.4502,-122.3088
ORD,SEA,UA,13.602319690707906,1.0,41.9742,-87.9073,47.4502,-122.3088
ORD,SFO,AA,21.568262274896107,2.0,41.9742,-87.9073,37.6213,-122.379
ORD,SFO,UA,19.427486795774648,1.0,41.9742,-87.9073,37.6213,-122.379
ORD,SLC,AA,16.131058358061324,3.0,41.9742,-87.9073,40.7899,-111.9791
ORD,SLC,DL,15.59622486663931,2.0,41.9742,-87.9073,40.7899,-111.9791
ORD,SLC,UA,13.908042294136497,1.0,41.9742,-87.9073,40.7899,-111.9791
ORD,TPA,AA,18.276929342292817,2.0,41.9742,-87.9073,27.9755,-82.5333
ORD,TPA,UA,13.35184,1.0,41.9742,-87.9073,27.9755,-82.5333
PHL,ATL,AA,15.582146248812917,2.0,39.8719,-75.2411,33.6407,-84.4277
PHL,ATL,DL,10.359541469993257,1.0,39.8719,-75.2411,33.6407,-84.4277
PHL,AUS,AA,16.674394099051632,1.0,39.8719,-75.2411,30.1945,-97.6699
PHL,BNA,AA,17.37301166489926,1.0,39.8719,-75.2411,36.1263,-86.6782
PHL,BOS,AA,16.942822136001634,2.0,39.8719,-75.2411,42.3656,-71.0052
PHL,BOS,DL,0.0,1.0,39.8719,-75.2411,42.3656,-71.0052
PHL,CLT,AA,16.56694966241059,1.0,39.8719,-75.2411,35.214,-80.9431
PHL,DCA,AA,10.91658767772512,1.0,39.8719,-75.2411,38.8512,-77.0377
PHL,DEN,AA,17.68466223698782,2.0,39.8719,-75.2411,39.8561,-104.6737
PHL,DEN,UA,12.006774118196684,1.0,39.8719,-75.2411,39.8561,-104.6737
PHL,DFW,AA,16.653877551020408,1.0,39.8719,-75.2411,32.8998,-97.0403
PHL,DTW,AA,17.31181727904667,2.0,39.8719,-75.2411,42.2121,-83.3534
PHL,DTW,DL,11.983709850929769,1.0,39.8719,-75.2411,42.2121,-83.3534
PHL,EWR,UA,2.8,1.0,39.8719,-75.2411,40.6895,-74.1745
PHL,IAH,AA,16.894031668696712,2.0,39.8719,-75.2411,29.9902,-95.3414
PHL,IAH,UA,13.948100967209248,1.0,39.8719,-75.2411,29.9902,-95.3414
PHL,JFK,AA,0.0,1.0,39.8719,-75.2411,40.6413,-73.7781
PHL,JFK,DL,15.634328358208956,2.0,39.8719,-75.2411,40.6413,-73.7781
PHL,LAS,AA,17.0547583081571,1.0,39.8719,-75.2411,36.0801,-115.1523
PHL,LAX,AA,14.94588785046729,1.0,39.8719,-75.2411,33.9416,-118.4085
PHL,MCO,AA,16.694704861111113,1.0,39.8719,-75.2411,28.4312,-81.3081
PHL,MIA,AA,17.33148019457957,1.0,39.8719,-75.2411,25.7959,-80.2906
PHL,ORD,AA,16.018000595060993,2.0,39.8719,-75.2411,41.9742,-87.9073
PHL,ORD,UA,14.217143564969652,1.0,39.8719,-75.2411,41.9742,-87.9073
PHL,PHX,AA,13.02643897364771,2.0,39.8719,-75.2411,33.4342,-112.0116
PHL,PHX,DL,0.0,1.0,39.8719,-75.2411,33.4342,-112.0116
PHL,PHX,UA,0.0,1.0,39.8719,-75.2411,33.4342,-112.0116
PHL,SAN,AA,17.2,1.0,39.8719,-75.2411,32.7338,-117.1973
PHL,SEA,AA,20.7174651075066,1.0,39.8719,-75.2411,47.4502,-122.3088
PHL,SFO,AA,20.04651590365876,2.0,39.8719,-75.2411,37.6213,-122.379
PHL,SFO,UA,16.95928853754941,1.0,39.8719,-75.2411,37.6213,-122.379
PHL,SLC,AA,30.653488372093022,2.0,39.8719,-75.2411,40.7899,-111.9791
PHL,SLC,DL,13.847124824684432,1.0,39.8719,-75.2411,40.7899,-111.9791
PHL,TPA,AA,15.217291507268554,1.0,39.8719,-75.2411,27.9755,-82.5333
PHX,ATL,AA,14.74083924349882,2.0,33.4342,-112.0116,33.6407,-84.4277
PHX,ATL,DL,7.321125417262756,1.0,33.4342,-112.0116,33.6407,-84.4277
PHX,AUS,AA,12.20472805933251,1.0,33.4342,-112.0116,30.1945,-97.6699
PHX,BNA,AA,18.963478260869564,1.0,33.4342,-112.0116,36.1263,-86.6782
PHX,BOS,AA,12.441348522167488,2.0,33.4342,-112.0116,42.3656,-71.0052
PHX,BOS,DL,12.169665809768638,1.0,33.4342,-112.0116,42.3656,-71.0052
PHX,BWI,AA,9.31743278404163,1.0,33.4342,-112.0116,39.1754,-76.6684
PHX,CLT,AA,9.5789319891884,1.0,33.4342,-112.0116,35.214,-80.9431
PHX,DCA,AA,9.730110964829793,1.0,33.4342,-112.0116,38.8512,-77.0377
PHX,DEN,AA,16.052336140003302,2.0,33.4342,-112.0116,39.8561,-104.6737
PHX,DEN,UA,10.73559145388223,1.0,33.4342,-112.0116,39.8561,-104.6737
PHX,DFW,AA,14.016574296768797,1.0,33.4342,-112.0116,32.8998,-97.0403
PHX,DTW,AA,12.504561182761876,2.0,33.4342,-112.0116,42.2121,-83.3534
PHX,DTW,DL,6.976003622094778,1.0,33.4342,-112.0116,42.2121,-83.3534
PHX,EWR,AA,20.529853548629365,2.0,33.4342,-112.0116,40.6895,-74.1745
PHX,EWR,UA,15.253786067272438,1.0,33.4342,-112.0116,40.6895,-74.1745
PHX,IAH,AA,15.876322751322752,2.0,33.4342,-112.0116,29.9902,-95.3414
PHX,IAH,UA,10.462219906201147,1.0,33.4342,-112.0116,29.9902,-95.3414
PHX,JFK,AA,15.004417364813404,2.0,33.4342,-112.0116,40.6413,-73.7781
PHX,JFK,DL,14.461056185194115,1.0,33.4342,-112.0116,40.6413,-73.7781
PHX,LAS,AA,13.837512882171076,2.0,33.4342,-112.0116,36.0801,-115.1523
PHX,LAS,UA,12.0,1.0,33.4342,-112.0116,36.0801,-115.1523
PHX,LAX,AA,12.111576846307385,3.0,33.4342,-112.0116,33.9416,-118.4085
PHX,LAX,DL,3.0,1.0,33.4342,-112.0116,33.9416,-118.4085
PHX,LAX,UA,8.187591597459697,2.0,33.4342,-112.0116,33.9416,-118.4085
PHX,MCO,AA,14.144176136363637,1.0,33.4342,-112.0116,28.4312,-81.3081
PHX,MIA,AA,11.819037498102324,1.0,33.4342,-112.0116,25.7959,-80.2906
PHX,ORD,AA,13.782730782730782,2.0,33.4342,-112.0116,41.9742,-87.9073
PHX,ORD,UA,11.12832819106388,1.0,33.4342,-112.0116,41.9742,-87.9073
PHX,PHL,AA,11.27718050979712,1.0,33.4342,-112.0116,39.8719,-75.2411
PHX,PHL,DL,27.0,2.0,33.4342,-112.0116,39.8719,-75.2411
PHX,PHL,UA,53.5,3.0,33.4342,-112.0116,39.8719,-75.2411
PHX,SAN,AA,13.69690160832545,1.0,33.4342,-112.0116,32.7338,-117.1973
PHX,SEA,AA,13.57626321974148,2.0,33.4342,-112.0116,47.4502,-122.3088
PHX,SEA,DL,11.282974328710534,1.0,33.4342,-112.0116,47.4502,-122.3088
PHX,SFO,AA,19.653310104529616,2.0,33.4342,-112.0116,37.6213,-122.379
PHX,SFO,UA,17.279612946279613,1.0,33.4342,-112.0116,37.6213,-122.379
PHX,SLC,AA,11.745901639344265,2.0,33.4342,-112.0116,40.7899,-111.9791
PHX,SLC,DL,8.894463431305537,1.0,33.4342,-112.0116,40.7899,-111.9791
PHX,TPA,AA,14.503109452736318,1.0,33.4342,-112.0116,27.9755,-82.5333
SAN,ATL,DL,9.48828125,1.0,32.7338,-117.1973,33.6407,-84.4277
SAN,BOS,DL,12.86241610738255,1.0,32.7338,-117.1973,42.3656,-71.0052
SAN,CLT,AA,15.290732889158086,1.0,32.7338,-117.1973,35.214,-80.9431
SAN,DEN,UA,10.235978835978836,1.0,32.7338,-117.1973,39.8561,-104.6737
SAN,DFW,AA,17.30570634185092,1.0,32.7338,-117.1973,32.8998,-97.0403
SAN,DTW,DL,7.921932367149759,1.0,32.7338,-117.1973,42.2121,-83.3534
SAN,EWR,UA,15.455392579810182,1.0,32.7338,-117.1973,40.6895,-74.1745
SAN,IAH,UA,10.260844148252076,1.0,32.7338,-117.1973,29.9902,-95.3414
SAN,JFK,AA,13.7625,1.0,32.7338,-117.1973,40.6413,-73.7781
SAN,JFK,DL,17.498780983340104,2.0,32.7338,-117.1973,40.6413,-73.7781
SAN,LAS,DL,21.75,1.0,32.7338,-117.1973,36.0801,-115.1523
SAN,LAX,DL,5.299401197604791,1.0,32.7338,-117.1973,33.9416,-118.4085
SAN,LAX,UA,6.823529411764706,2.0,32.7338,-117.1973,33.9416,-118.4085
SAN,MIA,AA,19.465351299326276,1.0,32.7338,-117.1973,25.7959,-80.2906
SAN,ORD,AA,16.544586560980004,2.0,32.7338,-117.1973,41.9742,-87.9073
SAN,ORD,UA,10.507651448083976,1.0,32.7338,-117.1973,41.9742,-87.9073
SAN,PHL,AA,14.331801939765189,1.0,32.7338,-117.1973,39.8719,-75.2411
SAN,PHX,AA,16.70721307592088,1.0,32.7338,-117.1973,33.4342,-112.0116
SAN,SEA,DL,11.096667584687411,1.0,32.7338,-117.1973,47.4502,-122.3088
SAN,SFO,UA,16.17666611268074,1.0,32.7338,-117.1973,37.6213,-122.379
SAN,SLC,DL,9.86341743119266,1.0,32.7338,-117.1973,40.7899,-111.9791
